"post_doc","location","salary","h_index","field"
"n","int",108984.446200953,9.066243388021,"engineering/comp sci"
"n","int",119557.768291046,14.8975787031761,"engineering/comp sci"
"n","us",127061.636928735,4.7972875504301,"engineering/comp sci"
"y","us",91425.2591857708,12.6606466675261,"engineering/comp sci"
"n","int",102752.734632528,6.75414449876983,"engineering/comp sci"
"n","int",126913.325650966,11.6050166303853,"engineering/comp sci"
"n","int",116336.057673207,14.6920368817501,"engineering/comp sci"
"n","us",118638.460446936,10.0304934687698,"engineering/comp sci"
"n","us",119195.122378499,16.4552793643911,"engineering/comp sci"
"y","us",142572.015283293,13.1848760616348,"engineering/comp sci"
"n","int",112920.664742371,8.56205100857592,"engineering/comp sci"
"y","int",143367.960243458,14.4588959304924,"engineering/comp sci"
"n","us",112303.808933775,10.9252988156314,"engineering/comp sci"
"n","int",120900.885959058,11.3734412031966,"engineering/comp sci"
"n","us",89796.1688180256,10.5201688092213,"engineering/comp sci"
"n","int",120849.381515919,11.6444785034782,"engineering/comp sci"
"n","int",74750.5957646389,2.16354391147658,"engineering/comp sci"
"y","us",132141.591948951,5.08496851474355,"engineering/comp sci"
"n","int",77692.3183317217,6.71590798794686,"engineering/comp sci"
"y","us",144685.785171976,6.86523615789983,"engineering/comp sci"
"n","us",131748.851052408,9.59803998844123,"engineering/comp sci"
"y","int",161871.152617573,8.94215498980642,"engineering/comp sci"
"n","int",90972.2781998888,12.5644766174407,"engineering/comp sci"
"n","us",134932.198308919,10.8905016622226,"engineering/comp sci"
"y","us",152028.49310089,12.7516432827717,"engineering/comp sci"
"n","us",136109.695749422,12.8529967713232,"engineering/comp sci"
"n","int",133832.51933994,14.922505740281,"engineering/comp sci"
"n","int",139424.399137573,14.0763382388986,"engineering/comp sci"
"y","int",136308.34972467,13.3615454948821,"engineering/comp sci"
"n","us",96137.2176209089,14.4912104562217,"engineering/comp sci"
"y","int",132526.869403106,7.97448371288332,"engineering/comp sci"
"n","int",100621.343511952,11.3634217082052,"engineering/comp sci"
"y","us",126451.303896845,10.4651068951904,"engineering/comp sci"
"n","us",89133.5067999687,9.49355173341018,"engineering/comp sci"
"n","int",122987.986769279,8.6168823167709,"engineering/comp sci"
"n","us",123085.11652769,14.5490299958271,"engineering/comp sci"
"y","int",144629.886691844,13.8617464509881,"engineering/comp sci"
"n","int",142960.074068892,13.5344718839358,"engineering/comp sci"
"y","us",123187.050866138,9.05583659512975,"engineering/comp sci"
"n","int",141172.58703648,18.8660366684651,"engineering/comp sci"
"y","us",177653.685253321,14.65494660845,"engineering/comp sci"
"y","us",146277.542367008,13.4018946088756,"engineering/comp sci"
"y","int",161290.295375466,9.50315859788052,"engineering/comp sci"
"y","int",168976.007531116,13.3169237376665,"engineering/comp sci"
"n","us",113710.493359877,7.9821730520146,"engineering/comp sci"
"n","int",114070.659535275,11.0797007779516,"engineering/comp sci"
"n","int",127861.817875164,19.0983964081262,"engineering/comp sci"
"n","int",103534.978435351,5.92845842261612,"engineering/comp sci"
"y","int",150040.000334588,15.8975737789607,"engineering/comp sci"
"n","us",96331.9562190237,1.97958214585165,"engineering/comp sci"
"n","int",153114.366766623,9.14034979601081,"engineering/comp sci"
"n","int",120492.610546097,5.40944376696447,"engineering/comp sci"
"n","int",102371.676073932,10.1291618501302,"engineering/comp sci"
"y","int",137613.996587367,10.0696831175123,"engineering/comp sci"
"n","int",119202.099137773,5.23776749429636,"engineering/comp sci"
"n","int",137268.656340452,12.3496564517142,"engineering/comp sci"
"y","int",108983.26002633,7.79348069345825,"engineering/comp sci"
"n","int",94392.2697165801,11.9993835437393,"engineering/comp sci"
"y","int",168249.602053121,15.2457352018011,"engineering/comp sci"
"n","int",104705.148335155,9.26461598758105,"engineering/comp sci"
"y","us",183692.368919622,10.2164286925675,"engineering/comp sci"
"y","int",177178.136544124,15.7535223457703,"engineering/comp sci"
"n","int",123379.024150192,15.5534022670901,"engineering/comp sci"
"n","int",121425.25407589,14.7236471436417,"engineering/comp sci"
"n","us",122553.507411778,8.27611838204075,"engineering/comp sci"
"y","us",125532.893536827,7.82470142276112,"engineering/comp sci"
"n","int",139295.326931375,6.69567593603793,"engineering/comp sci"
"n","int",114628.678114416,6.37958054198128,"engineering/comp sci"
"n","int",132263.141767238,10.3475962630615,"engineering/comp sci"
"y","us",152193.527909557,12.88132935597,"engineering/comp sci"
"n","int",110275.417006901,10.7916298247396,"engineering/comp sci"
"y","us",180453.571081214,12.6473123012557,"engineering/comp sci"
"n","us",103897.641318571,13.9382006446237,"engineering/comp sci"
"y","us",113119.108666761,15.0883496716794,"engineering/comp sci"
"n","int",118955.092881525,9.03042731839408,"engineering/comp sci"
"n","int",97276.624576973,7.25345319865791,"engineering/comp sci"
"n","us",102867.246814131,6.66546806058028,"engineering/comp sci"
"y","int",158605.487440876,18.9543340632308,"engineering/comp sci"
"n","us",127522.106970345,14.330663842747,"engineering/comp sci"
"n","int",121408.498543759,11.5906773422177,"engineering/comp sci"
"y","int",104366.229434715,14.3978256588375,"engineering/comp sci"
"n","us",110576.276587864,9.78201774928116,"engineering/comp sci"
"n","int",120142.812272632,7.54364063251329,"engineering/comp sci"
"y","int",153181.550768798,13.3956257220708,"engineering/comp sci"
"y","us",136566.06453715,11.2881737970703,"engineering/comp sci"
"n","int",128497.931888845,11.9308611623245,"engineering/comp sci"
"n","us",93120.0418274709,9.3640493187599,"engineering/comp sci"
"n","us",119522.663693531,14.1929211515236,"engineering/comp sci"
"y","int",122870.399943707,11.1754832745038,"engineering/comp sci"
"n","int",113811.958730544,10.2280542576433,"engineering/comp sci"
"n","us",122141.664861463,8.74764593915613,"engineering/comp sci"
"y","us",166457.323925487,16.6300117944274,"engineering/comp sci"
"n","us",110653.349467833,6.87824504399371,"engineering/comp sci"
"y","us",170864.420253292,10.3264196446499,"engineering/comp sci"
"y","int",113995.329152015,7.31679742625235,"engineering/comp sci"
"n","int",90866.8777561666,4.03113570520627,"engineering/comp sci"
"n","int",98641.646933203,17.4878975897181,"engineering/comp sci"
"n","us",110502.7343355,7.33523992403216,"engineering/comp sci"
"n","us",104091.457885923,6.82681460982331,"engineering/comp sci"
"y","int",183235.222590258,13.7564391944086,"engineering/comp sci"
"n","us",89505.3577598651,7.93359874121706,"engineering/comp sci"
"n","us",112570.831141795,13.8481532524078,"engineering/comp sci"
"y","us",117081.228530167,11.4513224084134,"engineering/comp sci"
"y","us",135405.005345334,9.76552576315063,"engineering/comp sci"
"n","us",94544.3019185226,14.9594153463384,"engineering/comp sci"
"y","us",156680.381043356,16.4702849792722,"engineering/comp sci"
"n","int",103212.952852061,11.6519630073558,"engineering/comp sci"
"n","int",124660.003345126,13.0844291205182,"engineering/comp sci"
"y","us",135104.414127068,6.95334840782976,"engineering/comp sci"
"n","int",87464.4649417294,11.0896699014504,"engineering/comp sci"
"y","us",110742.395382379,10.2833780213613,"engineering/comp sci"
"n","us",93806.3717739315,9.01985030017372,"engineering/comp sci"
"y","us",164889.419006239,13.9569470481017,"engineering/comp sci"
"n","int",90670.2096144016,6.27508578332466,"engineering/comp sci"
"y","int",157675.651022327,14.8078854055321,"engineering/comp sci"
"n","us",105524.729573539,11.0027037374988,"engineering/comp sci"
"n","int",133710.681999323,11.8945373882607,"engineering/comp sci"
"n","int",97005.561082986,17.250736049774,"engineering/comp sci"
"n","int",91497.3095922886,7.0578761945926,"engineering/comp sci"
"y","us",169894.927761543,12.4393094006019,"engineering/comp sci"
"n","int",112687.073633681,13.3297466700347,"engineering/comp sci"
"n","int",75444.4445014636,9.09353985817297,"engineering/comp sci"
"n","int",106019.722461025,11.3451627785256,"engineering/comp sci"
"y","us",125927.138725675,12.2962720315579,"engineering/comp sci"
"n","us",110769.882736164,6.48071359125222,"engineering/comp sci"
"n","int",125960.787956603,9.53057398621758,"engineering/comp sci"
"n","us",121261.745353783,12.45163662972,"engineering/comp sci"
"n","us",96639.2066169776,7.89999453041509,"engineering/comp sci"
"y","int",103543.659191438,11.7575169726245,"engineering/comp sci"
"y","us",144517.78708071,14.4295280337097,"engineering/comp sci"
"n","int",136704.131582437,10.095848952512,"engineering/comp sci"
"y","int",147777.658214948,13.1210051348684,"engineering/comp sci"
"n","us",94638.539822197,13.480289108907,"engineering/comp sci"
"n","us",146911.730905384,10.2275452089314,"engineering/comp sci"
"n","int",99519.0962482254,13.3096764452573,"engineering/comp sci"
"y","us",181681.275386119,12.0113943916442,"engineering/comp sci"
"n","int",121167.034232959,9.90185174076753,"engineering/comp sci"
"n","int",117684.373582603,8.97520813590602,"engineering/comp sci"
"y","int",184848.788222442,15.3718721437466,"engineering/comp sci"
"y","us",175015.046194261,14.5181902205234,"engineering/comp sci"
"n","int",104472.793556124,10.0518320477175,"engineering/comp sci"
"n","int",124101.887792227,10.6650055591344,"engineering/comp sci"
"n","us",161254.382731305,9.06732497443707,"engineering/comp sci"
"n","int",159746.45049818,14.0333543087084,"engineering/comp sci"
"n","int",158903.29592775,16.9752457378731,"engineering/comp sci"
"n","int",120914.544354285,11.4747973377047,"engineering/comp sci"
"n","int",74321.8097945834,7.76660653154506,"engineering/comp sci"
"n","us",134467.877249901,13.6300845445401,"engineering/comp sci"
"n","us",132054.081917023,10.5304779519085,"engineering/comp sci"
"n","int",150230.564301653,16.504750299791,"engineering/comp sci"
"n","int",122483.822368003,8.59782931176586,"engineering/comp sci"
"n","int",86729.2200083456,10.0641096087354,"engineering/comp sci"
"n","us",136226.078656532,9.70170336612191,"engineering/comp sci"
"y","int",163651.930116169,16.1829069686899,"engineering/comp sci"
"n","int",141586.045065943,11.7123433449589,"engineering/comp sci"
"y","int",141476.878078201,18.7134675336426,"engineering/comp sci"
"n","int",79805.198076658,5.41599500469989,"engineering/comp sci"
"n","int",140841.596578702,9.82330286148359,"engineering/comp sci"
"n","int",84975.2044813929,6.88390199119326,"engineering/comp sci"
"n","int",140480.348904275,11.5537660655649,"engineering/comp sci"
"n","us",119457.819417281,13.1911706753575,"engineering/comp sci"
"n","int",158481.079308521,8.15523625936971,"engineering/comp sci"
"y","int",127970.190881205,9.08571176367883,"engineering/comp sci"
"n","int",101587.982085125,11.5821788414748,"engineering/comp sci"
"n","us",109980.288692139,12.2868648925873,"engineering/comp sci"
"y","int",145798.543141353,10.9539120578403,"engineering/comp sci"
"n","us",95531.1308448611,10.6220706782902,"engineering/comp sci"
"n","int",153773.302432347,14.7175994176315,"engineering/comp sci"
"y","int",145814.434181407,14.2229266149809,"engineering/comp sci"
"n","int",104901.058934925,10.0429449022699,"engineering/comp sci"
"n","us",138576.449749775,11.3289880664524,"engineering/comp sci"
"y","int",133465.352643689,7.56664382242411,"engineering/comp sci"
"n","int",111201.737097321,10.0556551363485,"engineering/comp sci"
"n","int",136216.551838842,10.1145996496753,"engineering/comp sci"
"n","int",141938.642476483,14.941515680628,"engineering/comp sci"
"y","int",106014.156606021,10.3986990262357,"engineering/comp sci"
"y","int",131263.337766399,10.9340925798683,"engineering/comp sci"
"n","us",107048.469657995,12.5696920605347,"engineering/comp sci"
"n","us",105873.213774087,13.0117314399502,"engineering/comp sci"
"n","us",129961.267250037,7.61960573888389,"engineering/comp sci"
"y","int",185709.44903291,15.1687369970611,"engineering/comp sci"
"n","int",122635.731405295,11.1168426374735,"engineering/comp sci"
"n","int",168959.587159872,10.9264304076599,"engineering/comp sci"
"n","int",124044.642845918,13.2075172386025,"engineering/comp sci"
"n","int",153984.610348839,13.9811896639401,"engineering/comp sci"
"y","int",165416.816919986,14.6851497933101,"engineering/comp sci"
"n","int",103916.266022959,12.4530133104161,"engineering/comp sci"
"n","us",129645.229617105,7.78136737429744,"engineering/comp sci"
"y","us",137463.857979324,11.8343689953861,"engineering/comp sci"
"n","us",116363.004682169,11.5592970178708,"engineering/comp sci"
"n","us",154005.515744795,10.1691782989124,"engineering/comp sci"
"y","int",142737.420185771,12.5890094671009,"engineering/comp sci"
"y","int",142740.574365605,13.6982253840402,"engineering/comp sci"
"y","int",167181.408673662,12.2826451746378,"engineering/comp sci"
"n","int",99759.6219378451,10.0070606032953,"engineering/comp sci"
"y","int",135593.050153969,10.1421991438124,"engineering/comp sci"
"y","us",160761.385347707,16.0023168897036,"engineering/comp sci"
"y","us",156133.280548077,17.5249478191691,"engineering/comp sci"
"n","int",120745.775631358,10.4066253752065,"engineering/comp sci"
"y","int",117667.046900974,14.6110695861962,"engineering/comp sci"
"n","us",146520.833919589,13.4488925480747,"engineering/comp sci"
"n","int",113273.2963233,10.2677394104948,"engineering/comp sci"
"y","int",131561.993523962,11.6322080472111,"engineering/comp sci"
"y","int",170200.049549779,18.0603792867159,"engineering/comp sci"
"n","int",160216.719412052,6.93925307397759,"engineering/comp sci"
"n","int",86816.6449948032,17.3775383024386,"engineering/comp sci"
"n","us",118828.614610158,11.2948953909262,"engineering/comp sci"
"n","int",148374.416737236,11.969451623472,"engineering/comp sci"
"y","int",139285.032765282,12.4171972828801,"engineering/comp sci"
"n","int",117163.711889698,8.87129083523218,"engineering/comp sci"
"n","int",146971.852503056,13.0459842496914,"engineering/comp sci"
"n","int",139481.685803921,10.5050663313705,"engineering/comp sci"
"y","us",141529.804542852,11.6786771451973,"engineering/comp sci"
"n","int",124405.127580541,12.3254164401482,"engineering/comp sci"
"y","us",136153.526068114,8.58903392011133,"engineering/comp sci"
"n","int",105702.620409719,10.5401672983443,"engineering/comp sci"
"n","us",166188.006425852,20.2541180002637,"engineering/comp sci"
"n","us",81622.6911063125,8.34084438643055,"engineering/comp sci"
"n","int",113712.700277502,10.8467839382757,"engineering/comp sci"
"n","int",92206.1520021381,5.10676772852637,"engineering/comp sci"
"y","us",136521.746661662,7.85186675656189,"engineering/comp sci"
"y","int",141597.501722363,12.0078468363119,"engineering/comp sci"
"n","int",121780.931953269,11.6752216951399,"engineering/comp sci"
"n","us",106066.579122541,14.2070326667598,"engineering/comp sci"
"n","int",105130.890177615,7.17970764103519,"engineering/comp sci"
"y","int",137612.412402026,7.1121512429941,"engineering/comp sci"
"n","int",129023.400909076,16.496944972397,"engineering/comp sci"
"n","int",110461.171676738,11.4961094490512,"engineering/comp sci"
"n","int",144794.457890037,8.23250625481655,"engineering/comp sci"
"y","int",108984.069733345,9.17812745479544,"engineering/comp sci"
"y","us",90982.00961904,14.3844033461152,"engineering/comp sci"
"n","int",100733.210420342,9.46175240043348,"engineering/comp sci"
"n","int",111711.008899869,10.4352039672861,"engineering/comp sci"
"y","int",162305.49775237,10.4257713836067,"engineering/comp sci"
"n","int",148234.697587259,18.8277756282547,"engineering/comp sci"
"n","int",84593.4430664097,13.7867411195699,"engineering/comp sci"
"n","int",112303.179230094,5.41035112160662,"engineering/comp sci"
"n","int",92170.1845868927,12.2489344424372,"engineering/comp sci"
"n","us",127493.217623093,15.310536440197,"engineering/comp sci"
"y","int",147093.789682926,13.4017077668018,"engineering/comp sci"
"n","us",115322.321245325,9.93808840246418,"engineering/comp sci"
"n","int",122816.759656995,10.6962892262682,"engineering/comp sci"
"n","int",78076.592659,11.4649548200878,"engineering/comp sci"
"n","int",123040.901922209,13.4562852680339,"engineering/comp sci"
"n","int",77165.4897276529,5.02739174363375,"engineering/comp sci"
"n","int",116613.873095369,15.0273896638413,"engineering/comp sci"
"n","int",107341.480170637,5.25667622550604,"engineering/comp sci"
"n","int",125577.653059488,10.8292057514524,"engineering/comp sci"
"n","us",127691.975284492,18.1864394075163,"engineering/comp sci"
"n","int",156782.552596154,12.7106266066514,"engineering/comp sci"
"y","int",163026.634867616,12.1962899022426,"engineering/comp sci"
"y","int",144966.529049353,9.83361659579095,"engineering/comp sci"
"n","int",99405.7281685438,8.22802197504295,"engineering/comp sci"
"n","int",135728.202082638,11.7620253252456,"engineering/comp sci"
"y","us",118135.262983465,12.1697620272332,"engineering/comp sci"
"n","int",130890.357472982,11.7925472387788,"engineering/comp sci"
"n","us",115263.647816589,10.9572571695012,"engineering/comp sci"
"y","int",132026.446274855,7.24080297893536,"engineering/comp sci"
"n","us",132132.525188628,13.7616274861091,"engineering/comp sci"
"n","int",140982.98401609,8.04568556959114,"engineering/comp sci"
"n","int",118985.095435505,6.85046310304136,"engineering/comp sci"
"n","us",115085.242677279,18.0201948026509,"engineering/comp sci"
"n","us",76490.1922359751,12.0869929892576,"engineering/comp sci"
"y","int",158301.21002815,13.3036714554491,"engineering/comp sci"
"y","us",120797.927328617,13.7484111721343,"engineering/comp sci"
"n","int",135432.800662636,10.1407623224459,"engineering/comp sci"
"y","us",145537.766867563,13.700164600798,"engineering/comp sci"
"n","us",144893.236801919,12.6866764799568,"engineering/comp sci"
"n","int",128645.618582447,12.5268671671515,"engineering/comp sci"
"y","int",160038.461364661,16.5664283279426,"engineering/comp sci"
"y","us",105174.731888673,6.34567457217102,"engineering/comp sci"
"y","us",128799.088684322,10.6627276288712,"engineering/comp sci"
"y","int",145808.19215001,16.6405096704796,"engineering/comp sci"
"n","int",135457.209925064,14.9822044342549,"engineering/comp sci"
"n","us",128632.80021646,10.2477486771171,"engineering/comp sci"
"n","int",94877.502172405,13.4525289693487,"engineering/comp sci"
"y","int",171541.856934928,13.6035571670022,"engineering/comp sci"
"n","int",107460.160948857,13.3611277079626,"engineering/comp sci"
"n","int",120988.27572891,9.15143995110164,"engineering/comp sci"
"n","us",124975.986305199,8.92378611149386,"engineering/comp sci"
"n","us",139716.895503793,14.2716804424134,"engineering/comp sci"
"n","int",126639.569988722,10.8529904715176,"engineering/comp sci"
"n","int",81632.086753102,13.1378850197344,"engineering/comp sci"
"y","int",182269.220849493,18.3699164268508,"engineering/comp sci"
"n","us",119421.156977756,13.5372634254945,"engineering/comp sci"
"n","us",159686.636985123,13.201660660178,"engineering/comp sci"
"y","int",128110.156864606,11.657748152905,"engineering/comp sci"
"y","int",110607.483933574,3.33331616847837,"engineering/comp sci"
"y","us",140722.985593748,14.7881743939299,"engineering/comp sci"
"y","int",137876.424170077,11.9948032151715,"engineering/comp sci"
"n","int",110257.725710769,15.6098448150359,"engineering/comp sci"
"y","us",128478.252995848,9.4431350780592,"engineering/comp sci"
"n","us",107034.383663841,9.95160916500401,"engineering/comp sci"
"n","us",137658.653356947,13.8528047386707,"engineering/comp sci"
"n","int",91949.749700546,4.55159004639734,"engineering/comp sci"
"n","int",112714.698918564,7.01727361142819,"engineering/comp sci"
"n","int",124143.789916059,8.47803098871445,"engineering/comp sci"
"n","int",95899.9091678999,3.81473595116639,"engineering/comp sci"
"n","us",119246.131008659,9.61902959691064,"engineering/comp sci"
"n","int",130110.125488081,10.8975830113451,"engineering/comp sci"
"y","int",122218.593172473,12.1271901838723,"engineering/comp sci"
"n","us",142175.559434551,4.80473376513345,"engineering/comp sci"
"n","int",127159.354997826,15.8156002152216,"engineering/comp sci"
"n","int",111512.691956657,13.9462768252515,"engineering/comp sci"
"n","us",103622.108200431,15.5246145169182,"engineering/comp sci"
"n","int",131647.073369356,9.70740549010592,"engineering/comp sci"
"n","int",109239.141589327,13.0147807156206,"engineering/comp sci"
"n","int",87683.5734658766,9.67477458044052,"engineering/comp sci"
"n","int",64935.5975331128,6.71256583501933,"engineering/comp sci"
"n","us",148443.504756679,10.7446101148609,"engineering/comp sci"
"n","int",133962.15261019,10.3055176973295,"engineering/comp sci"
"n","int",106464.008163285,5.3616438349187,"engineering/comp sci"
"n","int",139388.925225188,3.8448779548954,"engineering/comp sci"
"n","us",118383.221797027,13.8004319491298,"engineering/comp sci"
"y","us",134159.677184648,11.3674334375165,"engineering/comp sci"
"n","us",110774.161945349,7.24457430478866,"engineering/comp sci"
"n","int",134824.941806418,10.9296998478195,"engineering/comp sci"
"y","int",157805.324716161,12.3408112922439,"engineering/comp sci"
"n","int",94996.8059391122,8.15553613784746,"engineering/comp sci"
"n","int",139327.735621568,10.6660795710385,"engineering/comp sci"
"n","us",115119.124019391,9.50825315771685,"engineering/comp sci"
"n","int",113152.537708205,14.0642372626876,"engineering/comp sci"
"n","int",83118.0543469754,8.3028030015667,"engineering/comp sci"
"y","us",104377.610317782,10.3861877644661,"engineering/comp sci"
"n","us",135499.073312464,11.6895927436028,"engineering/comp sci"
"y","us",146536.486764299,12.9931242018323,"engineering/comp sci"
"n","int",124450.245079252,12.3960291359467,"engineering/comp sci"
"y","int",84080.6064123575,8.81017622309786,"engineering/comp sci"
"y","int",197575.06985746,11.6219463007068,"engineering/comp sci"
"n","int",82448.5061586156,14.1152657222899,"engineering/comp sci"
"n","us",94772.836147209,8.81705051871134,"engineering/comp sci"
"n","int",119315.803100308,9.62748585251136,"engineering/comp sci"
"n","us",116862.584683721,9.01915137195618,"engineering/comp sci"
"n","int",113442.367146387,8.45480619387576,"engineering/comp sci"
"y","int",126185.418292989,5.08043822270334,"engineering/comp sci"
"n","us",108202.33642951,10.9794372580983,"engineering/comp sci"
"n","us",96989.1497198183,13.5580894824683,"engineering/comp sci"
"y","int",159260.130156017,7.22398204160121,"engineering/comp sci"
"n","int",124483.536358384,8.86972753519531,"engineering/comp sci"
"n","us",103218.570663071,9.67744913174973,"engineering/comp sci"
"n","int",135618.356086825,9.59841921013604,"engineering/comp sci"
"n","us",119716.693069393,14.5640181379695,"engineering/comp sci"
"y","us",127699.204558914,10.0084926685843,"engineering/comp sci"
"y","int",166139.447502103,11.4398222744582,"engineering/comp sci"
"n","us",122781.589150505,12.555785739947,"engineering/comp sci"
"n","int",96538.5546306046,11.7200238544314,"engineering/comp sci"
"n","int",123983.624142287,11.4204026808616,"engineering/comp sci"
"n","int",136142.362328646,9.85453377901731,"engineering/comp sci"
"n","us",111912.998322414,11.8575351399644,"engineering/comp sci"
"n","int",73581.3609944649,5.28860249867657,"engineering/comp sci"
"n","int",118774.877414654,13.4425676838109,"engineering/comp sci"
"n","int",162005.565914475,8.65830236956995,"engineering/comp sci"
"y","int",164401.187452303,14.7738457177143,"engineering/comp sci"
"n","us",119811.211207358,11.6916064812967,"engineering/comp sci"
"y","int",156809.085115035,9.2286137733355,"engineering/comp sci"
"n","us",150236.900516636,13.4322723463875,"engineering/comp sci"
"n","us",128576.4992971,5.82477970666228,"engineering/comp sci"
"n","int",96997.627981872,10.4616416759365,"engineering/comp sci"
"y","int",108036.968690578,7.89897051970867,"engineering/comp sci"
"n","int",109023.927615223,12.6295672994149,"engineering/comp sci"
"n","us",141416.40402179,12.5918086220204,"engineering/comp sci"
"n","int",124765.984337573,8.09671585206659,"engineering/comp sci"
"y","us",96676.4260430364,8.4174743516258,"engineering/comp sci"
"n","us",129400.217401142,10.6839365586923,"engineering/comp sci"
"y","int",135069.414139845,11.3258338372286,"engineering/comp sci"
"n","int",101509.059828695,9.67201438736271,"engineering/comp sci"
"n","int",88766.4109971232,14.1306915397908,"engineering/comp sci"
"y","int",108054.201337027,8.40152433488517,"engineering/comp sci"
"y","int",158237.614768609,17.1875611637319,"engineering/comp sci"
"n","int",94515.6793939135,11.818857826116,"engineering/comp sci"
"y","us",145309.271667542,14.7707320910391,"engineering/comp sci"
"n","int",158522.012106664,14.2421864791591,"engineering/comp sci"
"n","int",121803.277862835,9.71882085723968,"engineering/comp sci"
"n","us",108293.394084867,10.06242260063,"engineering/comp sci"
"y","us",126661.291088091,14.3033766922562,"engineering/comp sci"
"n","int",94173.9466725184,5.53079584321231,"engineering/comp sci"
"y","int",161212.6946332,9.86095176717956,"engineering/comp sci"
"n","us",127174.262596402,10.0963418370038,"engineering/comp sci"
"y","int",152431.574029214,16.5912042203461,"engineering/comp sci"
"y","int",123077.653270106,14.2140889324043,"engineering/comp sci"
"n","us",133980.155873609,7.32486212842571,"engineering/comp sci"
"n","us",112022.862115259,12.3404957446254,"engineering/comp sci"
"n","int",123950.496514617,14.5392088023146,"engineering/comp sci"
"y","int",144273.630536972,12.6293460556537,"engineering/comp sci"
"n","us",83468.2160213813,7.77273024972119,"engineering/comp sci"
"n","us",154672.277629809,5.7153856252008,"engineering/comp sci"
"n","int",100114.994871295,8.49749387154731,"engineering/comp sci"
"n","us",119290.704571385,10.4226276119714,"engineering/comp sci"
"y","int",165000.537654283,14.4398553110573,"engineering/comp sci"
"n","int",136418.749571531,13.3360064386454,"engineering/comp sci"
"n","int",117856.957927983,6.5078035829409,"engineering/comp sci"
"n","us",147021.256671738,8.16485773180322,"engineering/comp sci"
"y","us",130389.372395487,8.75122422276573,"engineering/comp sci"
"n","int",123328.126653933,10.2311764847619,"engineering/comp sci"
"n","int",120987.816665677,13.8293946256905,"engineering/comp sci"
"n","us",136500.164155295,10.4259715284284,"engineering/comp sci"
"n","us",126034.297380193,14.4345774599411,"engineering/comp sci"
"y","int",136910.14981054,17.2460964068356,"engineering/comp sci"
"n","int",124667.850714296,15.4506810464246,"engineering/comp sci"
"y","int",138433.105874384,12.1728994044763,"engineering/comp sci"
"n","us",101079.001901217,13.2316993534693,"engineering/comp sci"
"n","int",84564.3033748062,5.80804016399629,"engineering/comp sci"
"n","int",102836.896367229,4.55827238236326,"engineering/comp sci"
"n","us",137379.736618352,8.07644734234819,"engineering/comp sci"
"n","us",104231.827858421,12.7537445228534,"engineering/comp sci"
"y","us",183877.277074003,13.1181632099623,"engineering/comp sci"
"n","int",154426.376848606,15.1307911236461,"engineering/comp sci"
"n","int",73518.5408264161,9.77548694713481,"engineering/comp sci"
"y","int",147364.667504851,8.04809254402236,"engineering/comp sci"
"n","int",130718.717863461,9.64935854331105,"engineering/comp sci"
"n","us",118642.879804437,16.5200278981055,"engineering/comp sci"
"n","us",131415.360132925,11.9001711296745,"engineering/comp sci"
"y","us",139225.682001467,12.6462405591932,"engineering/comp sci"
"y","us",155335.999441601,14.1176215784789,"engineering/comp sci"
"n","int",102257.081414077,11.7791446077698,"engineering/comp sci"
"n","us",117894.921781217,13.3793651145892,"engineering/comp sci"
"y","int",157499.728655047,10.5880289259018,"engineering/comp sci"
"n","int",119375.543113932,19.6420245468639,"engineering/comp sci"
"y","int",148316.595024352,13.5233427034026,"engineering/comp sci"
"n","us",99241.0771728337,11.2799019520669,"engineering/comp sci"
"n","int",108872.054872959,6.5000020462274,"engineering/comp sci"
"n","int",125473.112315303,4.8438689346652,"engineering/comp sci"
"n","int",103261.120325975,4.2119597196825,"engineering/comp sci"
"n","int",129621.551359486,10.182984538002,"engineering/comp sci"
"n","us",108923.885599057,9.2967088471467,"engineering/comp sci"
"n","us",170355.336974825,11.6109447464159,"engineering/comp sci"
"n","us",90986.9377272264,13.2611344714371,"engineering/comp sci"
"n","int",98063.7870309979,12.7836876726796,"engineering/comp sci"
"n","us",90390.1468830893,8.47409447025464,"engineering/comp sci"
"n","us",110867.407412497,10.7067785241332,"engineering/comp sci"
"n","int",127843.894053252,9.59958799680682,"engineering/comp sci"
"n","int",140578.973937767,10.479968847015,"engineering/comp sci"
"n","int",126537.985693682,9.89105309086129,"engineering/comp sci"
"y","us",134100.742995695,8.08699803064126,"engineering/comp sci"
"n","int",113455.761031982,14.5807758905851,"engineering/comp sci"
"n","int",125292.69676828,9.34990577597621,"engineering/comp sci"
"y","us",116611.108063628,7.40128036252042,"engineering/comp sci"
"n","int",108424.271546918,12.0020001993439,"engineering/comp sci"
"n","us",130479.140604848,9.16012213219855,"engineering/comp sci"
"y","us",122019.76727809,9.96720063394716,"engineering/comp sci"
"n","us",131329.218247418,17.6129268929265,"engineering/comp sci"
"n","int",144171.175416069,9.55784917845961,"engineering/comp sci"
"n","us",108903.141310403,15.0998765852624,"engineering/comp sci"
"n","int",95172.4964542462,10.1665720243103,"engineering/comp sci"
"n","int",106418.649967981,10.9735056482826,"engineering/comp sci"
"n","us",109043.155330522,11.7832226043509,"engineering/comp sci"
"n","int",146428.634046467,15.1861455181638,"engineering/comp sci"
"n","int",123339.0238763,11.0756123259791,"engineering/comp sci"
"n","us",152912.251201772,15.5454240624255,"engineering/comp sci"
"y","int",107178.28563626,10.4277986677391,"engineering/comp sci"
